wmo,name,country,latitude,longitude,source,epw_url
911630,Port Allen AP Kauai,USA,21.9,-159.6,TMYx,https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/USA_United_States_of_America/HI_Hawaii/USA_HI_Port.Allen.AP.Kauai.911630_TMYx.zip
703490,Port Alsworth 1 SW,USA,60.195,-154.32,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/AK_Alaska/USA_AK_Port.Alsworth.1.SW.703490_TMYx.2007-2021.zip
703406,Port Alsworth AP,USA,60.204,-154.316,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/AK_Alaska/USA_AK_Port.Alsworth.AP.703406_TMYx.2007-2021.zip
994024,Port Angeles,USA,48.125,-123.44,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/WA_Washington/USA_WA_Port.Angeles.994024_TMYx.2007-2021.zip
690290,Port Aransas-Mustang Beach AP,USA,27.833,-97.067,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/TX_Texas/USA_TX_Port.Aransas-Mustang.Beach.AP.690290_TMYx.2007-2021.zip
998225,Port Arthur,USA,29.86811,-93.93388,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/TX_Texas/USA_TX_Port.Arthur.998225_TMYx.2007-2021.zip
724958,Port Chicago,USA,38.047,-122.0181,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/CA_California/USA_CA_Port.Chicago.724958_TMYx.2007-2021.zip
998305,Port Everglades Channel,USA,26.092,-80.109,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/FL_Florida/USA_FL_Port.Everglades.Channel.998305_TMYx.2007-2021.zip
720957,Port Fourchon Heli,USA,29.123,-90.202,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/LA_Louisiana/USA_LA_Port.Fourchon.Heli.720957_TMYx.2007-2021.zip
725386,Port Hope-Lighthouse County Park,USA,44.022,-82.793,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/MI_Michigan/USA_MI_Port.Hope-Lighthouse.County.Park.725386_TMYx.2007-2021.zip
998339,Port Huron-Mouth of Black River,USA,42.975,-82.419,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/MI_Michigan/USA_MI_Port.Huron-Mouth.of.Black.River.998339_TMYx.2007-2021.zip
997982,Port Inland,USA,45.96963,-85.86712,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/MI_Michigan/USA_MI_Port.Inland.997982_TMYx.2007-2021.zip
997369,Port Isabel Harbor,USA,26.06085,-97.2152,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/TX_Texas/USA_TX_Port.Isabel.Harbor.997369_TMYx.2007-2021.zip
722508,Port Isabel-Cameron County AP,USA,26.166,-97.346,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/TX_Texas/USA_TX_Port.Isabel-Cameron.County.AP.722508_TMYx.2007-2021.zip
998487,Port Lavaca,USA,28.6299,-96.62357,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/TX_Texas/USA_TX_Port.Lavaca.998487_TMYx.2007-2021.zip
722209,Port Lavaca-Calhoun County AP,USA,28.654,-96.681,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/TX_Texas/USA_TX_Port.Lavaca-Calhoun.County.AP.722209_TMYx.2007-2021.zip
997701,Port Manatee,USA,27.6283,-82.55965,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/FL_Florida/USA_FL_Port.Manatee.997701_TMYx.2007-2021.zip
725104,Port Meadville AP,USA,41.626,-80.215,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/PA_Pennsylvania/USA_PA_Port.Meadville.AP.725104_TMYx.2007-2021.zip
997175,Port Moller AP,USA,56.00298,-160.5613,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/AK_Alaska/USA_AK_Port.Moller.AP.997175_TMYx.zip
994790,Port Oconnor-Matagorda Bay,USA,28.43433,-96.42783,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/TX_Texas/USA_TX_Port.Oconnor-Matagorda.Bay.994790_TMYx.2007-2021.zip
994031,Port Orford,USA,42.74238,-124.4969,Custom-994031,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/OR_Oregon/USA_OR_Port.Orford.994031_TMYx.2004-2018.zip
998180,Port Sanilac,USA,43.41838,-82.54156,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/MI_Michigan/USA_MI_Port.Sanilac.998180_TMYx.2007-2021.zip
994025,Port Townsend Harbor,USA,48.11134,-122.7595,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/WA_Washington/USA_WA_Port.Townsend.Harbor.994025_TMYx.2007-2021.zip
997736,Port Washington,USA,43.3881,-87.8667,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/WI_Wisconsin/USA_WI_Port.Washington.997736_TMYx.2007-2021.zip
997803,Port Wing,USA,46.783,-91.383,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/WI_Wisconsin/USA_WI_Port.Wing.997803_TMYx.2007-2021.zip
722410,Port_Arthur_Jefferson_County,USA,29.95,-94.02,TMY3,https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/TX/USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3/USA_TX_Port.Arthur-Jefferson.Co.AP.722410_TMY3.zip
703330,Port_Heiden,USA,56.95,-158.62,TMY3,https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AK/USA_AK_Port.Heiden.703330_TMY3/USA_AK_Port.Heiden.703330_TMY3.zip
997732,Portage Canal,USA,47.27,-88.53,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/MI_Michigan/USA_MI_Portage.Canal.997732_TMYx.2007-2021.zip
700001,Portage Glacier Visitor Center,USA,60.785,-148.841,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/AK_Alaska/USA_AK_Portage.Glacier.Visitor.Center.700001_TMYx.2007-2021.zip
724347,Portage des Sioux-St Charles County AP-Smartt Field,USA,38.929,-90.428,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/MO_Missouri/USA_MO_Portage.des.Sioux-St.Charles.County.AP-Smartt.Field.724347_TMYx.2007-2021.zip
723895,Porterville_Awos,USA,36.03,-119.07,TMY3,https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/CA/USA_CA_Porterville.AWOS.723895_TMY3/USA_CA_Porterville.AWOS.723895_TMY3.zip
997275,Portland,USA,43.65086,-70.25526,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/ME_Maine/USA_ME_Portland.997275_TMYx.2007-2021.zip
726087,Portland Head Lighthouse,USA,43.62265,-70.20863,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/ME_Maine/USA_ME_Portland.Head.Lighthouse.726087_TMYx.zip
726986,Portland_Hillsboro,USA,45.53,-122.95,TMY3,https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/OR/USA_OR_Portland-Hillsboro.AP.726986_TMY3/USA_OR_Portland-Hillsboro.AP.726986_TMY3.zip
726980,Portland_International_Ap,USA,45.6,-122.62,TMY3,https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/OR/USA_OR_Portland.Intl.AP.726980_TMY3/USA_OR_Portland.Intl.AP.726980_TMY3.zip
726060,Portland_Intl_Jetport,USA,43.65,-70.3,TMY3,https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/ME/USA_ME_Portland.Intl.Jetport.726060_TMY3/USA_ME_Portland.Intl.Jetport.726060_TMY3.zip
726985,Portland_Troutdale,USA,45.55,-122.4,TMY3,https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/OR/USA_OR_Portland-Troutdale.AP.726985_TMY3/USA_OR_Portland-Troutdale.AP.726985_TMY3.zip
726059,Portsmouth Harbor,USA,43.07,-70.72,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/NH_New_Hampshire/USA_NH_Portsmouth.Harbor.726059_TMYx.zip
994660,Potato Point,USA,61.0564,-146.6982,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/AK_Alaska/USA_AK_Potato.Point.994660_TMYx.2007-2021.zip
722178,Poteau-Kerr AP,USA,35.021,-94.621,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/OK_Oklahoma/USA_OK_Poteau-Kerr.AP.722178_TMYx.2007-2021.zip
997294,Potter Cove-Prudence Island,USA,41.637,-71.339,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/RI_Rhode_Island/USA_RI_Potter.Cove-Prudence.Island.997294_TMYx.2007-2021.zip
725109,Pottstown-Heritage Field AP,USA,40.238,-75.555,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/PA_Pennsylvania/USA_PA_Pottstown-Heritage.Field.AP.725109_TMYx.2007-2021.zip
725036,Poughkeepsie_Dutchess_Co_Ap,USA,41.63,-73.88,TMY3,https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/NY/USA_NY_Poughkeepsie-Dutchess.County.AP.725036_TMY3/USA_NY_Poughkeepsie-Dutchess.County.AP.725036_TMY3.zip
720519,Powell Muni AP,USA,44.867,-108.793,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/WY_Wyoming/USA_WY_Powell.Muni.AP.720519_TMYx.2007-2021.zip
744480,Prairie City-Smith Natl Wildlife Refuge,USA,41.556,-93.286,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/IA_Iowa/USA_IA_Prairie.City-Smith.Natl.Wildlife.Refuge.744480_TMYx.2007-2021.zip
726444,Prairie du Chien Muni AP,USA,43.019,-91.124,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/WI_Wisconsin/USA_WI_Prairie.du.Chien.Muni.AP.726444_TMYx.2007-2021.zip
745430,Pratt Rgnl AP,USA,37.702,-98.747,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/KS_Kansas/USA_KS_Pratt.Rgnl.AP.745430_TMYx.2007-2021.zip
723723,Prescott_Love_Field,USA,34.65,-112.42,TMY3,https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/AZ/USA_AZ_Prescott-Love.Field.723723_TMY3/USA_AZ_Prescott-Love.Field.723723_TMY3.zip
721048,Presidio Lely intl ap,USA,29.634,-104.362,ERA5-TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/TX_Texas/USA_TX_Presidio.Lely.intl.ap.721048_TMYx.2007-2021.zip
727130,Presque_Isle_Municip,USA,46.68,-68.05,TMY3,https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/ME/USA_ME_Presque.Isle.Muni.AP.727130_TMY3/USA_ME_Presque.Isle.Muni.AP.727130_TMY3.zip
720283,Preston-Fillmore County AP,USA,43.677,-92.18,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/MN_Minnesota/USA_MN_Preston-Fillmore.County.AP.720283_TMYx.2007-2021.zip
724700,Price-Carbon County Rgnl AP-Davis Field,USA,39.609,-110.755,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/UT_Utah/USA_UT_Price-Carbon.County.Rgnl.AP-Davis.Field.724700_TMYx.2007-2021.zip
726682,Princeton Muni AP,USA,45.56,-93.608,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/MN_Minnesota/USA_MN_Princeton.Muni.AP.726682_TMYx.2007-2021.zip
911580,Princeville AP Kauai,USA,22.209,-159.446,TMYx,https://climate.onebuilding.org/WMO_Region_5_Southwest_Pacific/USA_United_States_of_America/HI_Hawaii/USA_HI_Princeville.AP.Kauai.911580_TMYx.zip
725770,Promontory-Golden Spike Natl Historic Site,USA,41.616,-112.544,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/UT_Utah/USA_UT_Promontory-Golden.Spike.Natl.Historic.Site.725770_TMYx.2007-2021.zip
701748,Prospect Creek AP,USA,66.817,-150.65,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/AK_Alaska/USA_AK_Prospect.Creek.AP.701748_TMYx.2007-2021.zip
997278,Providence Harbor,USA,41.807,-71.401,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/RI_Rhode_Island/USA_RI_Providence.Harbor.997278_TMYx.2007-2021.zip
725070,Providence_T_F_Green_State_Ar,USA,41.72,-71.43,TMY3,https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/RI/USA_RI_Providence-T.F.Green.State.AP.725070_TMY3/USA_RI_Providence-T.F.Green.State.AP.725070_TMY3.zip
725073,Provincetown_Awos,USA,42.07,-70.22,TMY3,https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/MA/USA_MA_Provincetown.AWOS.725073_TMY3/USA_MA_Provincetown.AWOS.725073_TMY3.zip
725724,Provo_Muni_Awos,USA,40.22,-111.72,TMY3,https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/UT/USA_UT_Provo.Muni.AWOS.725724_TMY3/USA_UT_Provo.Muni.AWOS.725724_TMY3.zip
700636,Prudhoe Bay,USA,70.25,-148.333,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/AK_Alaska/USA_AK_Prudhoe.Bay.700636_TMYx.zip
997386,Prudhoe Bay Harbor,USA,70.40003,-148.5275,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/AK_Alaska/USA_AK_Prudhoe.Bay.Harbor.997386_TMYx.2007-2021.zip
724640,Pueblo_Memorial_Ap,USA,38.28,-104.5,TMY3,https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/CO/USA_CO_Pueblo.Mem.AP.724640_TMY3/USA_CO_Pueblo.Mem.AP.724640_TMY3.zip
724116,Pulaski,USA,37.13,-80.68,TMY3,https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/VA/USA_VA_Pulaski-New.River.Valley.AP.724116_TMY3/USA_VA_Pulaski-New.River.Valley.AP.724116_TMY3.zip
997733,Pulaski Shoal Lightstation,USA,24.68,-82.77,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/FL_Florida/USA_FL_Pulaski.Shoal.Lightstation.997733_TMYx.2007-2021.zip
727857,Pullman_Moscow_Rgnl,USA,46.75,-117.12,TMY3,https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/WA/USA_WA_Pullman-Moscow.Rgnl.AP.727857_TMY3/USA_WA_Pullman-Moscow.Rgnl.AP.727857_TMY3.zip
722034,Punta Gorda AP,USA,26.917,-81.991,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/FL_Florida/USA_FL_Punta.Gorda.AP.722034_TMYx.2007-2021.zip
702490,Puntilla,USA,62.1,-152.75,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/AK_Alaska/USA_AK_Puntilla.702490_TMYx.2007-2021.zip
720709,Putnam County AP,USA,41.036,-83.982,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/OH_Ohio/USA_OH_Putnam.County.AP.720709_TMYx.2007-2021.zip
720388,Puyallup-Pierce County AP-Thun Field,USA,47.104,-122.287,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/WA_Washington/USA_WA_Puyallup-Pierce.County.AP-Thun.Field.720388_TMYx.2007-2021.zip
720324,Quakertown AP,USA,40.435,-75.382,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/PA_Pennsylvania/USA_PA_Quakertown.AP.720324_TMYx.2007-2021.zip
724035,Quantico_Mcas,USA,38.5,-77.3,TMY3,https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/VA/USA_VA_Quantico.MCAS.724035_TMY3/USA_VA_Quantico.MCAS.724035_TMY3.zip
727970,Quillayute_State_Airport,USA,47.93,-124.57,TMY3,https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/WA/USA_WA_Quillayute.State.AP.727970_TMY3/USA_WA_Quillayute.State.AP.727970_TMY3.zip
724430,Quincy Rgnl AP-Baldwin Field,USA,39.933,-91.2,TMY3,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/IL_Illinois/USA_IL_Quincy.Rgnl.AP-Baldwin.Field.724430_TMY3.zip
724396,Quincy_Muni_Baldwin_Fld,USA,39.93,-91.2,TMY3,https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/IL/USA_IL_Quincy.Muni.AP.724396_TMY3/USA_IL_Quincy.Muni.AP.724396_TMY3.zip
703656,Quinhagak AP,USA,59.75,-161.833,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/AK_Alaska/USA_AK_Quinhagak.AP.703656_TMYx.2007-2021.zip
726068,Race Point Lighthouse,USA,42.06219,-70.2431,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/MA_Massachusetts/USA_MA_Race.Point.Lighthouse.726068_TMYx.zip
726424,Racine-Batten Intl AP,USA,42.761,-87.814,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/WI_Wisconsin/USA_WI_Racine-Batten.Intl.AP.726424_TMYx.2007-2021.zip
723060,Raleigh_Durham_International,USA,35.87,-78.78,TMY3,https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/NC/USA_NC_Raleigh-Durham.Intl.AP.723060_TMY3/USA_NC_Raleigh-Durham.Intl.AP.723060_TMY3.zip
745056,Ramona AP,USA,33.038,-116.916,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/CA_California/USA_CA_Ramona.AP.745056_TMYx.2007-2021.zip
722536,Randolph_Afb,USA,29.53,-98.28,TMY3,https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/TX/USA_TX_Randolph.AFB.722536_TMY3/USA_TX_Randolph.AFB.722536_TMY3.zip
720472,Rangely Muni AP,USA,44.992,-70.665,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/ME_Maine/USA_ME_Rangely.Muni.AP.720472_TMYx.2007-2021.zip
722194,Rantoul Natl Aviation Center,USA,40.293,-88.142,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/IL_Illinois/USA_IL_Rantoul.Natl.Aviation.Center.722194_TMYx.2007-2021.zip
726620,Rapid_City_Regional_Arpt,USA,44.05,-103.05,TMY3,https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/SD/USA_SD_Rapid.City.Rgnl.AP.726620_TMY3/USA_SD_Rapid.City.Rgnl.AP.726620_TMY3.zip
722678,Raton Muni AP-Crews Field,USA,36.741,-104.502,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/NM_New_Mexico/USA_NM_Raton.Muni.AP-Crews.Field.722678_TMYx.2007-2021.zip
725253,Ravenna-Portage County AP,USA,41.217,-81.25,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/OH_Ohio/USA_OH_Ravenna-Portage.County.AP.725253_TMYx.2007-2021.zip
726690,Rawlins Muni AP-Harvey Field,USA,41.8,-107.2,TMY3,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/WY_Wyoming/USA_WY_Rawlins.Muni.AP-Harvey.Field.726690_TMY3.zip
725745,Rawlins_Municipal_Ap,USA,41.8,-107.2,TMY3,https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/WY/USA_WY_Rawlins.Muni.AP.725745_TMY3/USA_WY_Rawlins.Muni.AP.725745_TMY3.zip
725103,Reading_Spaatz_Field,USA,40.37,-75.97,TMY3,https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/PA/USA_PA_Reading.Mem.AP-Spaatz.Field.725103_TMY3/USA_PA_Reading.Mem.AP-Spaatz.Field.725103_TMY3.zip
701045,Red Dog AP,USA,68.067,-162.833,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/AK_Alaska/USA_AK_Red.Dog.AP.701045_TMYx.2007-2021.zip
997704,Red Dog Dock,USA,67.575,-164.067,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/AK_Alaska/USA_AK_Red.Dog.Dock.997704_TMYx.2007-2021.zip
701220,Red Dog Mine,USA,68.028,-162.921,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/AK_Alaska/USA_AK_Red.Dog.Mine.701220_TMYx.2007-2021.zip
695414,Red Pass Lake,USA,35.267,-116.367,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/CA_California/USA_CA_Red.Pass.Lake.695414_TMYx.2007-2021.zip
725910,Red_Bluff_Municipal_Arpt,USA,40.15,-122.25,TMY3,https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/CA/USA_CA_Red.Bluff.Muni.AP.725910_TMY3/USA_CA_Red.Bluff.Muni.AP.725910_TMY3.zip
725494,Red_Oak,USA,41.02,-95.27,TMY3,https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/IA/USA_IA_Red.Oak.Muni.AP.725494_TMY3/USA_IA_Red.Oak.Muni.AP.725494_TMY3.zip
726564,Red_Wing,USA,44.58,-92.48,TMY3,https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/MN/USA_MN_Red.Wing.Muni.AP.726564_TMY3/USA_MN_Red.Wing.Muni.AP.726564_TMY3.zip
744970,Redding-Whiskeytown Natl Recreation Area,USA,40.6507,-122.6068,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/CA_California/USA_CA_Redding-Whiskeytown.Natl.Recreation.Area.744970_TMYx.2007-2021.zip
725920,Redding_Municipal_Arpt,USA,40.52,-122.32,TMY3,https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/CA/USA_CA_Redding.Muni.AP.725920_TMY3/USA_CA_Redding.Muni.AP.725920_TMY3.zip
726610,Redig,USA,45.26667,-103.5333,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/SD_South_Dakota/USA_SD_Redig.726610_TMYx.zip
726920,Redmond Muni AP-Roberts Field,USA,44.25,-121.167,TMY3,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/OR_Oregon/USA_OR_Redmond.Muni.AP-Roberts.Field.726920_TMY3.zip
726835,Redmond_Roberts_Field,USA,44.25,-121.17,TMY3,https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/OR/USA_OR_Redmond-Roberts.Field.726835_TMY3/USA_OR_Redmond-Roberts.Field.726835_TMY3.zip
722883,Redondo Beach-Hermosa Beach Pier,USA,33.86173,-118.4026,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/CA_California/USA_CA_Redondo.Beach-Hermosa.Beach.Pier.722883_TMYx.zip
691164,Redstone Arsenal,USA,34.683,-86.683,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/AL_Alabama/USA_AL_Redstone.Arsenal.691164_TMYx.2007-2021.zip
994041,Redwood City,USA,37.5068,-122.2119,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/CA_California/USA_CA_Redwood.City.994041_TMYx.2007-2021.zip
726556,Redwood_Falls_Muni,USA,44.55,-95.08,TMY3,https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/MN/USA_MN_Redwood.Falls.Muni.AP.726556_TMY3/USA_MN_Redwood.Falls.Muni.AP.726556_TMY3.zip
997372,Reedy Point,USA,39.9,-75.57,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/DE_Delaware/USA_DE_Reedy.Point.997372_TMYx.2007-2021.zip
724946,Reid-Hillview AP,USA,37.333,-121.817,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/CA_California/USA_CA_Reid-Hillview.AP.724946_TMYx.2007-2021.zip
720839,Reno Stead AP,USA,39.668,-119.876,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/NV_Nevada/USA_NV_Reno.Stead.AP.720839_TMYx.2007-2021.zip
724880,Reno_Tahoe_International_Ap,USA,39.48,-119.77,TMY3,https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/NV/USA_NV_Reno-Tahoe.Intl.AP.724880_TMY3/USA_NV_Reno-Tahoe.Intl.AP.724880_TMY3.zip
744660,Rensselaer-Jasper County AP,USA,40.94778,-87.1825,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/IN_Indiana/USA_IN_Rensselaer-Jasper.County.AP.744660_TMYx.2007-2021.zip
727934,Renton_Muni,USA,47.48,-122.22,TMY3,https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/WA/USA_WA_Renton.Muni.AP.727934_TMY3/USA_WA_Renton.Muni.AP.727934_TMY3.zip
744864,Republic,USA,40.72,-73.42,TMY3,https://energyplus-weather.s3.amazonaws.com/north_and_central_america_wmo_region_4/USA/NY/USA_NY_Republic.AP.744864_TMY3/USA_NY_Republic.AP.744864_TMY3.zip
726818,Rexburg-Madison County AP,USA,43.832,-111.808,TMYx,https://climate.onebuilding.org/WMO_Region_4_North_and_Central_America/USA_United_States_of_America/ID_Idaho/USA_ID_Rexburg-Madison.County.AP.726818_TMYx.2007-2021.zip
